hourly_data_time,hourly_data_precip_intensity,hourly_data_precip_probability,hourly_data_apparent_temperature,hourly_data_wind_speed,hourly_data_cloud_cover,hourly_data_uv_index,hourly_data_visibility
2017-09-26 12:00:00,0.0,0.0,59.68,5.84,0.75,2.0,6.216
2017-09-26 13:00:00,0.0,0.0,59.26,8.02,0.75,3.0,6.216
2017-09-26 14:00:00,0.0,0.0,59.94,7.6,0.75,2.0,6.216
2017-09-26 15:00:00,0.0,0.0,61.26,9.4,0.75,2.0,6.216
2017-09-26 16:00:00,0.0,0.0,61.37,8.89,0.75,1.0,6.216
2017-09-26 17:00:00,0.0,0.0,60.9,10.52,0.58,1.0,6.216
2017-09-26 18:00:00,0.0,0.0,60.41,7.72,0.58,0.0,6.216
2017-09-26 19:00:00,0.0,0.0,58.19,6.03,0.44,0.0,6.216
2017-09-26 20:00:00,0.0,0.0,56.44,4.97,0.44,0.0,6.216
2017-09-26 21:00:00,0.0,0.0,56.44,4.35,0.32,0.0,6.216
2017-09-26 22:00:00,0.0,0.0,56.44,8.1,0.6,0.0,5.8839999999999995
2017-09-26 23:00:00,0.0,0.0,56.3,7.03,0.75,0.0,5.8839999999999995
2017-09-27 00:00:00,0.0,0.0,56.16,7.9,0.75,0.0,5.8839999999999995
2017-09-27 01:00:00,0.0,0.0,56.97,7.65,0.75,0.0,5.8839999999999995
2017-09-27 02:00:00,0.0,0.0,56.97,8.02,0.75,0.0,5.8839999999999995
2017-09-27 03:00:00,0.0,0.0,57.83,12.71,0.88,0.0,6.216
2017-09-27 04:00:00,0.0,0.0,57.58,10.2,0.88,0.0,6.216
2017-09-27 05:00:00,0.0,0.0,58.05,11.39,0.88,0.0,6.216
2017-09-27 06:00:00,0.0,0.0,58.05,9.95,0.75,0.0,6.216
2017-09-27 07:00:00,0.0,0.0,58.1,14.04,0.75,0.0,6.216
2017-09-27 08:00:00,0.0,0.0,58.19,14.12,0.75,0.0,4.567
2017-09-27 09:00:00,0.0,0.0,58.19,10.7,0.75,0.0,4.237
2017-09-27 10:00:00,0.0,0.0,58.05,12.39,0.75,1.0,5.223
2017-09-27 11:00:00,0.0,0.0,58.05,12.19,0.75,2.0,4.237
2017-09-27 12:00:00,0.0,0.0,56.28,16.36,0.75,2.0,6.216
2017-09-27 13:00:00,0.0,0.0,56.16,15.12,0.75,2.0,6.216
2017-09-27 14:00:00,0.0,0.0,56.27,19.6,0.75,2.0,4.974
2017-09-27 15:00:00,0.0,0.0,56.56,17.04,0.75,2.0,4.974
2017-09-27 16:00:00,0.0,0.0,56.56,16.04,0.75,1.0,5.557
2017-09-27 17:00:00,0.0,0.0,57.83,12.14,0.87,1.0,4.567
2017-09-27 18:00:00,0.0,0.0,58.56,7.6,0.75,0.0,5.223
2017-09-27 19:00:00,0.0,0.0,58.21,4.04,0.75,0.0,5.922000000000001
2017-09-27 20:00:00,0.0,0.0,57.26,10.45,0.75,0.0,5.3020000000000005
2017-09-27 21:00:00,0.0,0.0,54.89,7.65,0.75,0.0,6.216
2017-09-27 22:00:00,0.0,0.0,55.8,10.39,0.75,0.0,6.216
2017-09-27 23:00:00,0.0,0.0,55.69,5.61,0.75,0.0,6.216
2017-09-28 00:00:00,0.0,0.0,54.47,5.67,0.75,0.0,6.216
2017-09-28 01:00:00,0.0,0.0,54.47,6.88,0.58,0.0,6.216
2017-09-28 02:00:00,0.0,0.0,54.47,4.5,0.75,0.0,6.216
2017-09-28 03:00:00,0.0,0.0,53.26,4.75,0.75,0.0,6.216
2017-09-28 04:00:00,0.0,0.0,52.53,6.16,0.75,0.0,6.216
2017-09-28 05:00:00,0.0,0.0,51.72,3.48,0.75,0.0,6.216
2017-09-28 06:00:00,0.0,0.0,51.45,2.92,0.75,0.0,6.216
2017-09-28 07:00:00,0.0,0.0,50.91,3.48,0.75,0.0,6.216
2017-09-28 08:00:00,0.0,0.0,50.65,2.5,0.75,0.0,6.216
2017-09-28 09:00:00,0.0,0.0,53.79,2.5,0.6,0.0,6.216
2017-09-28 10:00:00,0.0,0.0,57.09,3.68,0.58,1.0,6.216
2017-09-28 11:00:00,0.0,0.0,58.05,6.76,0.58,2.0,6.216
2017-09-28 12:00:00,0.0,0.0,60.09,7.82,0.44,2.0,6.216
2017-09-28 13:00:00,0.0,0.0,61.67,9.96,0.6,3.0,6.216
2017-09-28 14:00:00,0.0,0.0,62.26,10.79,0.75,2.0,6.216
2017-09-28 15:00:00,0.0,0.0,60.59,8.66,0.75,2.0,6.216
2017-09-28 16:00:00,0.0,0.0,59.68,11.39,0.75,1.0,6.216
2017-09-28 17:00:00,0.0,0.0,59.87,7.9,0.87,1.0,6.216
2017-09-28 18:00:00,0.0,0.0,58.3,10.2,0.87,0.0,6.216
2017-09-28 19:00:00,0.0,0.0,59.47,11.6,0.87,0.0,6.216
2017-09-28 20:00:00,0.0,0.0,58.05,15.39,0.87,0.0,6.216
2017-09-28 21:00:00,0.0,0.0,59.47,13.63,0.75,0.0,6.216
2017-09-28 22:00:00,0.0,0.0,59.41,13.44,0.75,0.0,6.216
2017-09-28 23:00:00,0.0,0.0,59.41,14.22,0.75,0.0,6.216
2017-09-29 00:00:00,0.0,0.0,59.41,11.64,0.75,0.0,6.216
2017-09-29 01:00:00,0.0,0.0,56.44,7.35,0.75,0.0,6.216
2017-09-29 02:00:00,0.0,0.0,55.69,9.86,0.75,0.0,6.216
2017-09-29 03:00:00,0.0,0.0,54.47,8.88,0.75,0.0,6.216
2017-09-29 04:00:00,0.0,0.0,54.11,7.27,0.49,0.0,6.216
2017-09-29 05:00:00,0.0,0.0,54.11,7.86,0.44,0.0,6.216
2017-09-29 06:00:00,0.0,0.0,53.01,8.46,0.44,0.0,6.216
2017-09-29 07:00:00,0.0,0.0,52.67,7.99,0.32,0.0,6.216
2017-09-29 08:00:00,0.0,0.0,52.26,6.8,0.32,0.0,6.216
2017-09-29 09:00:00,0.0,0.0,54.26,7.47,0.19,0.0,6.216
2017-09-29 10:00:00,0.0,0.0,56.74,11.85,0.19,1.0,6.216
2017-09-29 11:00:00,0.0,0.0,59.19,11.38,0.19,2.0,6.216
2017-09-29 12:00:00,0.0,0.0,59.18,10.79,0.44,2.0,6.216
2017-09-29 13:00:00,0.0,0.0,60.16,12.31,0.75,2.0,6.216
2017-09-29 14:00:00,0.0,0.0,58.3,13.76,0.58,2.0,6.216
2017-09-29 15:00:00,0.0,0.0,60.16,11.38,0.58,2.0,6.216
2017-09-29 16:00:00,0.0,0.0,56.05,8.1,0.58,1.0,5.8839999999999995
2017-09-29 17:00:00,0.0,0.0,58.3,9.22,0.58,1.0,6.216
2017-09-29 18:00:00,0.0,0.0,56.52,8.71,0.3,0.0,6.216
2017-09-29 19:00:00,0.0,0.0,54.11,7.41,0.44,0.0,6.216
2017-09-29 20:00:00,0.0,0.0,52.99,4.16,0.44,0.0,6.216
2017-09-29 21:00:00,0.0,0.0,51.82,9.86,0.75,0.0,6.216
2017-09-29 22:00:00,0.0,0.0,50.86,8.93,0.32,0.0,6.216
2017-09-29 23:00:00,0.0,0.0,50.03,8.4,0.19,0.0,6.216
2017-09-30 00:00:00,0.0,0.0,50.67,7.86,0.19,0.0,6.216
2017-09-30 01:00:00,0.0,0.0,50.4,9.79,0.19,0.0,6.216
2017-09-30 02:00:00,0.0,0.0,50.86,8.89,0.19,0.0,6.216
2017-09-30 03:00:00,0.0,0.0,46.43,6.22,0.44,0.0,6.216
2017-09-30 04:00:00,0.0,0.0,45.36,7.26,0.44,0.0,6.216
2017-09-30 05:00:00,0.0,0.0,46.26,5.48,0.44,0.0,6.216
2017-09-30 06:00:00,0.0,0.0,44.97,9.77,0.44,0.0,6.216
2017-09-30 07:00:00,0.0,0.0,44.97,9.77,0.6,0.0,6.216
2017-09-30 08:00:00,0.0,0.0,45.38,8.65,0.44,0.0,6.216
2017-09-30 09:00:00,0.0,0.0,50.86,9.24,0.55,0.0,6.216
2017-09-30 10:00:00,0.0,0.0,52.81,8.05,0.75,1.0,6.216
2017-09-30 11:00:00,0.0,0.0,54.47,11.45,0.75,2.0,6.216
2017-09-30 12:00:00,0.0,0.0,56.28,9.77,0.75,2.0,6.216
2017-09-30 13:00:00,0.0,0.0,58.05,4.97,0.58,2.0,6.216
2017-09-30 14:00:00,0.0,0.0,59.41,5.68,0.3,3.0,6.216
2017-09-30 15:00:00,0.0,0.0,58.19,3.92,0.75,2.0,6.216
2017-09-30 16:00:00,0.0,0.0,58.3,5.48,0.75,1.0,6.216
2017-09-30 17:00:00,0.0,0.0,58.07,2.12,0.75,1.0,6.216
2017-09-30 18:00:00,0.0,0.0,56.3,1.06,0.75,0.0,6.216
2017-09-30 19:00:00,0.0,0.0,53.07,3.31,0.75,0.0,6.216
2017-09-30 20:00:00,0.0,0.0,50.09,2.92,0.75,0.0,6.216
2017-09-30 21:00:00,0.0,0.0,48.14,1.69,0.75,0.0,6.216
2017-09-30 22:00:00,0.0,0.0,47.55,2.35,0.75,0.0,6.216
2017-09-30 23:00:00,0.0,0.0,46.84,1.69,0.81,0.0,6.216
2017-10-01 00:00:00,0.0,0.0,47.55,0.0,0.75,0.0,6.216
2017-10-01 01:00:00,0.0,0.0,48.29,0.0,0.75,0.0,6.216
2017-10-01 02:00:00,0.0,0.0,50.86,1.2,0.75,0.0,6.216
2017-10-01 03:00:00,0.0,0.0,50.86,2.5,0.75,0.0,6.216
2017-10-01 04:00:00,0.0,0.0,50.86,2.26,0.75,0.0,6.216
2017-10-01 05:00:00,0.0,0.0,51.44,0.0,0.75,0.0,6.216
2017-10-01 06:00:00,0.0,0.0,52.99,4.63,0.75,0.0,6.216
2017-10-01 07:00:00,0.0,0.0,53.56,3.55,0.75,0.0,5.557
2017-10-01 08:00:00,0.0,0.0,54.56,4.62,0.75,0.0,6.216
2017-10-01 09:00:00,0.0,0.0,55.56,5.09,0.75,0.0,6.216
2017-10-01 10:00:00,0.0,0.0,59.14,8.02,0.75,1.0,6.216
2017-10-01 11:00:00,0.0,0.0,61.63,12.31,0.75,2.0,6.216
2017-10-01 12:00:00,0.0,0.0,63.53,14.02,0.75,2.0,5.922000000000001
2017-10-01 13:00:00,0.0,0.0,63.92,15.06,0.75,2.0,6.216
2017-10-01 14:00:00,0.0,0.0,64.2,19.91,0.75,2.0,6.216
2017-10-01 15:00:00,0.0,0.0,62.02,18.27,0.87,2.0,6.216
2017-10-01 16:00:00,0.0,0.0,60.45,16.12,0.87,1.0,6.216
2017-10-01 17:00:00,0.0,0.0,61.27,15.06,0.87,1.0,6.216
2017-10-01 18:00:00,0.0,0.0,60.16,14.22,0.75,0.0,6.216
2017-10-01 19:00:00,0.0,0.0,59.26,17.36,0.75,0.0,6.216
2017-10-01 20:00:00,0.0,0.0,58.3,14.5,0.75,0.0,6.216
2017-10-01 21:00:00,0.0,0.0,57.83,15.88,0.75,0.0,6.216
2017-10-01 22:00:00,0.0,0.0,56.79,14.46,0.75,0.0,6.216
2017-10-01 23:00:00,0.0,0.0,56.44,16.95,0.75,0.0,6.216
2017-10-02 00:00:00,0.0,0.0,55.98,21.44,0.75,0.0,6.216
2017-10-02 01:00:00,0.0,0.0,54.89,19.24,0.75,0.0,6.216
2017-10-02 02:00:00,0.0,0.0,54.58,20.9,0.75,0.0,6.216
2017-10-02 03:00:00,0.0,0.0,54.47,20.47,0.75,0.0,6.216
2017-10-02 04:00:00,0.0,0.0,54.47,20.16,0.75,0.0,6.216
2017-10-02 05:00:00,0.0,0.0,54.26,17.42,0.75,0.0,6.216
2017-10-02 06:00:00,0.0,0.0,53.96,16.92,0.75,0.0,6.216
2017-10-02 07:00:00,0.0,0.0,52.99,16.99,0.6,0.0,6.216
2017-10-02 08:00:00,0.0,0.0,53.01,16.86,0.75,0.0,6.216
2017-10-02 09:00:00,0.0,0.0,54.39,18.54,0.75,0.0,6.216
2017-10-02 10:00:00,0.0,0.0,54.58,16.92,0.75,1.0,6.216
2017-10-02 11:00:00,0.0,0.0,54.58,19.04,0.75,1.0,6.216
2017-10-02 12:00:00,0.0,0.0,55.98,15.91,0.75,2.0,6.216
2017-10-02 13:00:00,0.0,0.0,57.56,18.61,0.6,2.0,6.216
2017-10-02 14:00:00,0.0,0.0,58.97,14.69,0.44,2.0,6.216
2017-10-02 15:00:00,0.0,0.0,56.35,17.04,0.75,2.0,6.216
2017-10-02 16:00:00,0.0,0.0,57.06,15.49,0.75,1.0,6.216
2017-10-02 17:00:00,0.0,0.0,56.74,15.28,0.6,1.0,6.216
2017-10-02 18:00:00,0.0,0.0,54.58,11.57,0.49,0.0,6.216
2017-10-02 19:00:00,0.0,0.0,53.01,11.27,0.75,0.0,6.216
2017-10-02 20:00:00,0.0,0.0,51.41,10.95,0.75,0.0,6.216
2017-10-02 21:00:00,0.0,0.0,45.19,11.45,0.19,0.0,6.216
2017-10-02 22:00:00,0.0,0.0,45.19,11.45,0.19,0.0,6.216
2017-10-02 23:00:00,0.0,0.0,43.61,13.0,0.19,0.0,6.216
2017-10-03 00:00:00,0.0,0.0,42.65,13.0,0.19,0.0,6.216
2017-10-03 01:00:00,0.0,0.0,43.29,11.95,0.19,0.0,6.216
2017-10-03 02:00:00,0.0,0.0,42.46,11.47,0.19,0.0,6.216
2017-10-03 03:00:00,0.0,0.0,40.76,12.66,0.19,0.0,6.216
2017-10-03 04:00:00,0.0,0.0,41.45,10.53,0.19,0.0,6.216
2017-10-03 05:00:00,0.0,0.0,42.76,11.6,0.45,0.0,6.216
2017-10-03 06:00:00,0.0,0.0,40.98,11.95,0.45,0.0,6.216
2017-10-03 07:00:00,0.0,0.0,42.97,10.95,0.58,0.0,6.216
2017-10-03 08:00:00,0.0,0.0,42.97,10.95,0.58,0.0,6.216
2017-10-03 09:00:00,0.0,0.0,45.57,9.9,0.58,0.0,6.216
2017-10-03 10:00:00,0.0,0.0,52.08,11.88,0.75,1.0,6.216
2017-10-03 11:00:00,0.0,0.0,54.48,11.45,0.75,1.0,6.216
2017-10-03 12:00:00,0.0,0.0,54.58,14.12,0.75,2.0,6.216
2017-10-03 13:00:00,0.0,0.0,56.44,13.69,0.75,2.0,6.216
2017-10-03 14:00:00,0.0,0.0,56.44,11.02,0.75,2.0,6.216
2017-10-03 15:00:00,0.0,0.0,55.17,12.14,0.75,2.0,6.216
2017-10-03 16:00:00,0.0,0.0,55.17,11.57,0.75,1.0,6.216
2017-10-03 17:00:00,0.0,0.0,55.32,14.53,0.75,0.0,6.216
2017-10-03 18:00:00,0.0,0.0,54.47,14.4,0.75,0.0,6.216
2017-10-03 19:00:00,0.0,0.0,53.96,9.02,0.75,0.0,6.216
2017-10-03 20:00:00,0.0,0.0,52.53,9.13,0.75,0.0,6.216
2017-10-03 21:00:00,0.0,0.0,51.59,8.97,0.75,0.0,6.216
2017-10-03 22:00:00,0.0,0.0,51.59,9.02,0.58,0.0,6.216
2017-10-03 23:00:00,0.0,0.0,51.59,11.07,0.75,0.0,6.216
2017-10-04 00:00:00,0.0,0.0,51.59,11.51,0.75,0.0,6.216
2017-10-04 01:00:00,0.0,0.0,51.59,11.57,0.75,0.0,6.216
2017-10-04 02:00:00,0.0,0.0,51.59,12.62,0.75,0.0,6.216
2017-10-04 03:00:00,0.0,0.0,51.59,12.06,0.75,0.0,6.216
2017-10-04 04:00:00,0.0,0.0,51.15,13.37,0.75,0.0,6.216
2017-10-04 05:00:00,0.0,0.0,50.86,11.07,0.75,0.0,6.216
2017-10-04 06:00:00,0.0,0.0,51.15,11.85,0.75,0.0,6.216
2017-10-04 07:00:00,0.0,0.0,51.15,12.62,0.75,0.0,6.216
2017-10-04 08:00:00,0.0,0.0,51.15,13.51,0.75,0.0,6.216
2017-10-04 09:00:00,0.0,0.0,52.53,12.71,0.75,0.0,6.216
2017-10-04 10:00:00,0.0,0.0,52.99,12.59,0.75,1.0,6.216
2017-10-04 11:00:00,0.0,0.0,53.96,14.36,0.75,1.0,6.216
2017-10-04 12:00:00,0.0,0.0,54.58,13.06,0.75,2.0,6.216
2017-10-04 13:00:00,0.0,0.0,54.58,13.69,0.75,2.0,6.216
2017-10-04 14:00:00,0.0,0.0,54.87,12.45,0.75,2.0,6.216
2017-10-04 15:00:00,0.0,0.0,56.44,11.98,0.75,2.0,6.216
2017-10-04 16:00:00,0.0,0.0,54.87,10.2,0.75,1.0,4.757
2017-10-04 17:00:00,0.0,0.0,54.87,11.13,0.75,0.0,4.757
2017-10-04 18:00:00,0.0,0.0,55.46,8.88,0.75,0.0,2.447
2017-10-04 19:00:00,0.0,0.0,56.74,12.45,0.75,0.0,3.438
2017-10-04 20:00:00,0.0,0.0,56.74,14.81,0.75,0.0,3.984
2017-10-04 21:00:00,0.0,0.0,57.29,15.16,0.75,0.0,4.314
2017-10-04 22:00:00,0.0,0.0,58.69,18.95,0.75,0.0,5.263999999999999
2017-10-04 23:00:00,0.0,0.0,58.69,21.07,0.75,0.0,4.641
2017-10-05 00:00:00,0.0,0.0,60.09,20.94,0.75,0.0,5.223
2017-10-05 01:00:00,0.0,0.0,60.09,20.23,0.75,0.0,4.604
2017-10-05 02:00:00,0.0,0.0,60.09,18.12,0.75,0.0,5.263999999999999
2017-10-05 03:00:00,0.0,0.0,57.79,15.91,0.75,0.0,6.216
2017-10-05 04:00:00,0.0,1.0,53.86,8.16,0.75,0.0,6.216
2017-10-05 05:00:00,0.0,0.0,50.69,7.1,0.75,0.0,6.216
2017-10-05 06:00:00,0.0,0.0,45.62,6.03,0.44,0.0,6.216
2017-10-05 07:00:00,0.0,0.0,45.55,8.16,0.3,0.0,6.216
2017-10-05 08:00:00,0.0,0.0,43.79,10.39,0.3,0.0,6.216
2017-10-05 09:00:00,0.0,0.0,45.64,9.7,0.44,0.0,6.216
2017-10-05 10:00:00,0.0,0.0,51.44,10.2,0.44,1.0,6.216
2017-10-05 11:00:00,0.0,0.0,55.88,11.51,0.44,1.0,6.216
2017-10-05 12:00:00,0.0,0.0,57.29,13.12,0.44,2.0,6.216
2017-10-05 13:00:00,0.0,0.0,57.29,13.12,0.44,2.0,6.216
2017-10-05 14:00:00,0.0,0.0,58.69,12.78,0.58,2.0,6.216
2017-10-05 15:00:00,0.0,0.0,59.41,12.66,0.44,2.0,6.216
2017-10-05 16:00:00,0.0,0.0,58.07,13.55,0.44,1.0,6.216
2017-10-05 17:00:00,0.0,0.0,57.42,12.06,0.58,0.0,6.216
2017-10-05 18:00:00,0.0,0.0,55.86,8.17,0.44,0.0,6.216
2017-10-05 19:00:00,0.0,0.0,51.44,5.48,0.44,0.0,6.216
2017-10-05 20:00:00,0.0,0.0,47.24,6.62,0.44,0.0,6.216
2017-10-05 21:00:00,0.0,0.0,46.5,8.63,0.6,0.0,6.216
2017-10-05 22:00:00,0.0,0.0,44.81,9.21,0.6,0.0,6.216
2017-10-05 23:00:00,0.0,0.0,41.94,9.21,0.44,0.0,6.216
2017-10-06 00:00:00,0.0,0.0,42.62,8.17,0.19,0.0,6.216
2017-10-06 01:00:00,0.0,0.0,41.05,7.82,0.19,0.0,6.216
2017-10-06 02:00:00,0.0,0.0,41.69,7.09,0.19,0.0,6.216
2017-10-06 03:00:00,0.0,0.0,41.23,5.97,0.19,0.0,6.216
2017-10-06 04:00:00,0.0,0.0,40.59,6.03,0.19,0.0,6.216
2017-10-06 05:00:00,0.0,0.0,37.87,6.03,0.16,0.0,6.216
2017-10-06 06:00:00,0.0,0.0,37.11,7.1,0.16,0.0,6.216
2017-10-06 07:00:00,0.0,0.0,38.6,4.41,0.39,0.0,6.216
2017-10-06 08:00:00,0.0,0.0,39.41,3.84,0.75,0.0,6.216
2017-10-06 09:00:00,0.0,0.0,45.58,2.18,0.81,0.0,6.216
2017-10-06 10:00:00,0.0,0.0,47.41,3.98,0.88,1.0,6.216
2017-10-06 11:00:00,0.0,0.0,52.04,3.98,0.88,1.0,6.216
2017-10-06 12:00:00,0.0,0.0,54.92,3.98,0.88,2.0,6.216
2017-10-06 13:00:00,0.0,0.0,56.16,5.83,0.88,2.0,6.216
2017-10-06 14:00:00,0.0,0.0,57.79,7.72,0.88,2.0,6.216
2017-10-06 15:00:00,0.0,0.0,56.74,5.95,0.75,2.0,6.216
2017-10-06 16:00:00,0.0,0.0,58.0,7.52,0.75,1.0,6.216
2017-10-06 17:00:00,0.0,0.0,56.74,10.09,0.75,0.0,6.216
2017-10-06 18:00:00,0.0,0.0,56.44,6.15,0.75,0.0,6.216
2017-10-06 19:00:00,0.0,0.0,56.28,6.88,0.75,0.0,6.216
2017-10-06 20:00:00,0.0,0.0,56.28,9.27,0.75,0.0,6.216
2017-10-06 21:00:00,0.0,0.0,57.79,9.73,0.75,0.0,6.216
2017-10-06 22:00:00,0.0,0.0,57.79,15.03,0.75,0.0,4.098
2017-10-06 23:00:00,0.0,0.0,57.29,13.12,0.75,0.0,6.216
2017-10-07 00:00:00,0.0,0.0,58.05,13.76,0.75,0.0,5.8839999999999995
2017-10-07 01:00:00,0.0,0.0,57.29,11.98,0.75,0.0,3.18
2017-10-07 02:00:00,0.0,0.0,57.29,10.91,0.75,0.0,4.757
2017-10-07 03:00:00,0.0,0.0,57.29,9.57,0.75,0.0,4.098
2017-10-07 04:00:00,0.0,0.0,57.29,13.2,0.75,0.0,6.216
2017-10-07 05:00:00,0.0,0.0,56.63,13.5,0.75,0.0,6.216
2017-10-07 06:00:00,0.0,0.0,54.89,11.72,0.75,0.0,6.216
2017-10-07 07:00:00,0.0,0.0,54.47,12.56,0.75,0.0,6.216
2017-10-07 08:00:00,0.0,0.0,54.39,12.56,0.75,0.0,6.216
2017-10-07 09:00:00,0.0,0.0,54.47,15.2,0.75,0.0,6.216
2017-10-07 10:00:00,0.0,0.0,54.87,14.2,0.75,1.0,6.216
2017-10-07 11:00:00,0.0,0.0,56.16,14.2,0.75,1.0,6.216
2017-10-07 12:00:00,0.0,0.0,56.44,12.56,0.75,2.0,6.216
2017-10-07 13:00:00,0.0,0.0,56.44,12.0,0.75,2.0,6.216
2017-10-07 14:00:00,0.0,0.0,56.44,10.95,0.75,2.0,6.216
2017-10-07 15:00:00,0.0,0.0,57.29,11.51,0.75,2.0,6.216
2017-10-07 16:00:00,0.0,0.0,56.63,10.95,0.75,1.0,6.216
2017-10-07 17:00:00,0.0,0.0,57.29,9.9,0.75,0.0,6.216
2017-10-07 18:00:00,0.0,0.0,56.79,10.88,0.75,0.0,6.216
2017-10-07 19:00:00,0.0,0.0,55.39,9.22,0.75,0.0,6.216
2017-10-07 20:00:00,0.0,0.0,54.87,7.46,0.75,0.0,6.216
2017-10-07 21:00:00,0.0,0.0,54.87,8.1,0.75,0.0,6.216
2017-10-07 22:00:00,0.0,0.0,54.89,7.1,0.75,0.0,6.216
2017-10-07 23:00:00,0.0,0.0,54.89,6.62,0.75,0.0,6.216
2017-10-08 00:00:00,0.0,0.0,54.89,6.03,0.75,0.0,6.216
2017-10-08 01:00:00,0.0,0.0,54.58,7.6,0.75,0.0,6.216
2017-10-08 02:00:00,0.0,0.0,54.58,5.04,0.88,0.0,6.216
2017-10-08 03:00:00,0.0,0.0,54.58,6.1,0.88,0.0,6.216
2017-10-08 04:00:00,0.0,0.0,54.39,5.04,0.75,0.0,6.216
2017-10-08 05:00:00,0.0,0.0,54.26,3.98,0.75,0.0,5.557
2017-10-08 06:00:00,0.0,0.0,54.26,5.48,0.75,0.0,5.8839999999999995
2017-10-08 07:00:00,0.0,0.0,52.99,5.04,0.75,0.0,6.216
2017-10-08 08:00:00,0.0,0.0,52.99,3.98,0.87,0.0,2.233
2017-10-08 09:00:00,0.0,0.0,53.48,3.48,0.88,0.0,2.194
2017-10-08 10:00:00,0.0,0.0,55.17,4.04,0.75,1.0,5.8839999999999995
2017-10-08 11:00:00,0.0,0.0,55.46,5.11,0.75,1.0,6.216
2017-10-08 12:00:00,0.0,0.0,57.03,4.04,0.75,2.0,6.216
2017-10-08 13:00:00,0.0,0.0,57.79,3.42,0.75,2.0,6.216
2017-10-08 14:00:00,0.0,0.0,57.79,2.18,0.75,2.0,6.216
2017-10-08 15:00:00,0.0,0.0,58.07,2.35,0.75,1.0,6.216
2017-10-08 16:00:00,0.0,0.0,58.07,2.5,0.75,1.0,5.557
2017-10-08 17:00:00,0.0,0.0,56.3,3.1,0.75,0.0,3.108
2017-10-08 18:00:00,0.0,0.0,56.3,2.35,0.75,0.0,6.216
2017-10-08 19:00:00,0.0,0.0,54.89,1.2,0.75,0.0,6.216
2017-10-08 20:00:00,0.0,0.0,54.47,2.5,0.75,0.0,6.216
2017-10-08 21:00:00,0.0,0.0,54.39,2.35,0.75,0.0,6.216
2017-10-08 22:00:00,0.0,0.0,54.26,2.85,0.75,0.0,6.216
2017-10-08 23:00:00,0.0,0.0,52.99,2.85,0.75,0.0,6.216
2017-10-09 00:00:00,0.0,0.0,51.89,2.35,0.75,0.0,6.216
2017-10-09 01:00:00,0.0,0.0,51.15,2.92,0.75,0.0,6.216
2017-10-09 02:00:00,0.0,0.0,51.99,3.69,0.75,0.0,6.216
2017-10-09 03:00:00,0.0,0.0,50.86,3.69,0.75,0.0,6.216
2017-10-09 04:00:00,0.0,0.0,50.09,4.54,0.75,0.0,6.216
2017-10-09 05:00:00,0.0,0.0,47.38,4.61,0.75,0.0,6.216
2017-10-09 06:00:00,0.0,0.0,46.8,4.04,0.75,0.0,6.216
2017-10-09 07:00:00,0.0,0.0,47.38,4.61,0.75,0.0,6.216
2017-10-09 08:00:00,0.0,0.0,47.4,4.61,0.75,0.0,6.216
2017-10-09 09:00:00,0.0,0.0,50.86,5.17,0.75,0.0,6.216
2017-10-09 10:00:00,0.0,0.0,52.8,4.29,0.75,1.0,6.216
2017-10-09 11:00:00,0.0,0.0,53.89,3.69,0.75,1.0,5.8839999999999995
2017-10-09 12:00:00,0.0,0.0,54.47,7.86,0.75,2.0,4.567
2017-10-09 13:00:00,0.0,0.0,59.59,11.85,0.6,2.0,6.216
2017-10-09 14:00:00,0.0,0.0,60.41,10.68,0.75,2.0,6.216
2017-10-09 15:00:00,0.0,0.0,59.94,8.4,0.75,1.0,6.216
2017-10-09 16:00:00,0.0,0.0,59.68,7.16,0.75,1.0,6.216
2017-10-09 17:00:00,0.0,0.0,58.59,8.67,0.75,0.0,6.216
2017-10-09 18:00:00,0.0,0.0,59.68,7.27,0.75,0.0,6.216
2017-10-09 19:00:00,0.0,0.0,58.59,5.67,0.75,0.0,4.0569999999999995
2017-10-09 20:00:00,0.0,0.0,58.69,8.4,0.75,0.0,6.216
2017-10-09 21:00:00,0.0,0.0,58.69,10.79,0.75,0.0,6.216
2017-10-09 22:00:00,0.0,0.0,58.69,13.55,0.75,0.0,6.216
2017-10-09 23:00:00,0.0,0.0,58.3,12.56,0.75,0.0,6.216
2017-10-10 00:00:00,0.0,0.0,58.19,12.31,0.75,0.0,6.216
2017-10-10 01:00:00,0.0,0.0,57.29,11.72,0.75,0.0,6.216
2017-10-10 02:00:00,0.0,0.0,57.83,11.6,0.75,0.0,6.216
2017-10-10 03:00:00,0.0,0.0,57.83,9.27,0.75,0.0,6.216
2017-10-10 04:00:00,0.0,0.0,56.79,8.79,0.75,0.0,5.337999999999999
2017-10-10 05:00:00,0.0,0.0,56.3,9.4,0.75,0.0,6.216
2017-10-10 06:00:00,0.0,0.0,56.3,8.46,0.75,0.0,6.216
2017-10-10 07:00:00,0.0,0.0,54.89,8.66,0.75,0.0,6.216
2017-10-10 08:00:00,0.0,0.0,53.3,6.66,0.75,0.0,6.216
2017-10-10 09:00:00,0.0,0.0,54.73,5.67,0.75,0.0,6.216
2017-10-10 10:00:00,0.0,0.0,55.46,6.91,0.75,1.0,6.216
2017-10-10 11:00:00,0.0,0.0,55.46,9.52,0.75,1.0,6.216
2017-10-10 12:00:00,0.0,0.0,57.06,9.39,0.75,2.0,6.216
